fips,med.surg.beds,ped.med.surg.bed,icu.beds,nicu.beds,ped.icu.beds,calc.tot.beds,lisc.beds,tot.staffed.facility.beds,tot.staffed.hosp.beds,facility.inpatient.days,hosp.inpatiend.days
5139,40,4,8,0,0,121,166,121,0,13524,0
5001,59,0,0,0,0,111,134,111,25,18597,1044
5041,25,0,0,0,0,50,25,50,0,4225,0
5007,177,20,24,8,0,263,306,263,0,53330,0
5015,40,0,0,0,0,40,40,40,0,1842,0
5039,22,0,0,0,0,25,25,25,0,377,0
5123,29,0,6,0,0,55,118,55,0,7047,0
5009,69,4,6,0,0,113,174,113,0,8778,0
5107,79,15,6,0,0,105,155,105,0,4070,0
5091,0,0,0,0,0,62,0,62,0,17025,0
5027,24,0,6,0,0,36,49,36,0,4114,0
5057,59,0,8,0,0,79,79,79,0,4905,0
5059,42,0,6,0,0,72,72,72,0,9382,0
5113,25,0,6,0,0,65,65,65,0,8597,0
5043,34,0,7,0,0,49,49,49,0,5532,0
5029,20,0,0,0,0,25,25,25,0,2873,0
5005,124,0,17,0,0,225,268,225,0,31546,0
5137,25,0,0,0,0,25,25,25,0,1932,0
5061,18,0,2,0,0,20,20,20,0,2449,0
5055,82,8,10,0,0,125,129,125,0,18457,0
5021,25,0,0,0,0,25,25,25,0,2727,0
5069,139,4,21,8,0,258,471,258,0,52791,0
5121,19,0,3,0,0,36,50,36,0,4403,0
5115,0,0,0,0,0,141,0,141,0,25561,0
5049,25,0,0,0,0,25,25,25,0,2150,0
5075,25,0,0,0,0,175,175,175,25,49688,3820
5033,36,0,3,0,0,39,103,39,0,2878,0
5011,19,0,0,0,0,33,33,33,0,2078,0
5127,24,0,0,0,0,24,24,24,0,973,0
5037,15,0,0,0,0,15,25,15,0,3202,0
5047,25,0,0,0,0,25,25,25,0,1312,0
22033,861,72,123,102,14,2444,2517,2444,957,540055,219251
22021,37,0,0,0,0,87,47,87,0,8181,0
22113,20,9,5,0,0,95,60,95,0,15252,0
22017,515,88,93,63,10,1931,1388,1931,603,492884,145096
22073,339,37,50,43,12,916,784,916,0,189564,0
22079,411,33,52,49,6,1169,1005,1169,54,290162,10021
22071,325,0,76,24,0,1614,901,1614,0,369109,0
22029,20,0,5,0,0,65,65,65,0,14482,0
22019,308,46,56,23,5,801,819,801,0,150618,0
22105,176,2,28,6,0,421,397,421,0,89616,0
22063,0,0,0,0,0,59,59,59,0,9138,0
22109,178,9,9,8,0,383,507,383,222,75003,40845
22055,428,6,64,31,0,1115,717,1115,0,276963,0
22005,0,0,0,0,0,35,0,35,0,4160,0
22051,828,33,127,78,26,2080,2057,2080,902,487310,237870
22115,0,0,0,0,0,125,36,125,0,19379,0
22069,56,0,8,0,0,112,117,112,0,16165,0
22047,0,0,0,0,0,8,0,8,0,761,0
22067,0,0,0,0,0,119,10,119,0,24216,0
22097,90,0,16,0,0,248,197,248,0,45794,0
22117,0,0,0,0,0,82,0,82,0,11582,0
22111,15,0,0,0,0,26,20,26,0,1867,0
22081,0,0,0,0,0,37,0,37,0,4724,0
22015,0,0,0,0,0,98,20,98,0,17890,0
22099,25,0,0,0,0,43,25,43,0,10053,0
22009,30,0,2,0,0,67,49,67,0,9454,0
22023,0,0,0,0,0,30,0,30,0,5813,0
22001,0,0,0,0,0,181,0,181,0,38130,0
22103,370,31,57,23,0,894,718,894,0,188535,0
22013,0,0,0,0,0,21,0,21,0,1330,0
22061,0,0,0,0,0,177,0,177,0,42519,0
22083,0,0,0,0,0,63,0,63,0,4841,0
22011,35,2,6,0,0,69,49,69,0,13467,0
22101,18,0,4,0,0,186,22,186,0,18111,0
22057,133,0,21,0,0,214,240,214,0,37705,0
22091,0,0,0,0,0,75,0,75,0,19507,0
22027,0,0,0,0,0,57,0,57,0,6897,0
22037,0,0,0,0,0,772,0,772,0,245253,0
22053,37,0,5,0,0,81,65,81,0,16857,0
22059,30,0,0,0,0,81,46,81,0,12287,0
22049,25,0,0,0,0,25,25,25,0,2203,0
22003,0,0,0,0,0,76,0,76,0,10633,0
22035,0,0,0,0,0,11,0,11,0,1368,0
22093,10,0,0,0,0,44,25,44,0,8270,0
22045,90,7,8,1,0,147,127,147,0,23468,0
22089,31,0,8,0,0,59,59,59,0,8179,0
22039,12,0,5,0,0,159,176,159,0,34969,0
22031,0,0,0,0,0,10,0,10,0,1972,0
22085,0,0,0,0,0,24,0,24,0,2096,0
22119,0,0,0,0,0,193,0,193,0,19914,0
22007,0,0,0,0,0,6,0,6,0,320,0
22087,32,0,8,0,0,40,40,40,0,5671,0
22077,25,0,0,0,0,25,25,25,0,1425,0
22123,0,0,0,0,0,21,0,21,0,3328,0
22125,0,0,0,0,0,12,0,12,0,474,0
22065,0,0,0,0,0,25,0,25,0,2938,0
22127,0,0,0,0,0,60,0,60,0,7562,0
22041,24,0,6,0,0,42,42,42,0,1900,0
40123,116,15,18,5,0,336,336,336,0,55239,0
40143,1279,200,208,140,27,3228,3238,3228,0,814457,0
40027,139,21,20,25,0,543,543,543,0,125758,0
40109,1206,157,251,187,35,4244,3919,4244,0,1049406,0
40121,80,0,15,0,0,224,224,224,149,33871,15394
40065,34,0,6,0,0,49,49,49,0,9209,0
40151,12,0,0,0,0,12,25,12,0,1095,0
40017,41,0,8,0,0,59,75,59,0,10264,0
40015,17,0,0,0,0,42,17,42,0,4723,0
40127,0,0,0,0,0,23,0,23,0,2498,0
40031,144,13,21,8,0,578,632,578,206,125739,44720
40125,41,0,16,0,0,104,96,104,0,21732,0
40019,142,6,13,0,0,212,212,212,0,30573,0
40047,124,0,18,0,0,300,436,300,0,52861,0
40037,25,0,0,0,0,70,25,70,0,9595,0
40005,10,0,0,0,0,25,25,25,0,2772,0
40147,59,0,0,0,0,114,140,114,0,19832,0
40101,105,3,24,0,0,290,320,290,0,75348,0
40007,0,0,0,0,0,24,0,24,0,683,0
40071,46,28,10,0,0,102,189,102,0,9575,0
40025,0,0,0,0,0,15,0,15,0,427,0
40059,12,0,0,0,0,12,12,12,0,505,0
40129,15,0,0,0,0,15,15,15,0,803,0
40051,11,4,6,0,0,39,75,39,0,3481,0
40131,44,0,6,0,0,111,89,111,0,13175,0
40117,14,0,0,0,0,14,14,14,0,2314,0
40039,10,0,0,0,0,71,25,71,0,6769,0
40029,0,0,0,0,0,95,0,95,0,25975,0
40149,0,0,0,0,0,14,0,14,0,846,0
40137,49,0,9,0,0,110,110,110,0,16047,0
40119,111,0,11,0,0,199,216,199,0,17912,0
40013,94,6,4,0,0,140,148,140,0,16422,0
40009,26,2,6,0,0,60,62,60,0,5813,0
40113,0,0,0,0,0,30,0,30,0,2316,0
40093,15,0,0,0,0,25,25,25,0,782,0
40153,24,0,6,0,0,64,115,64,0,10091,0
40041,42,0,6,0,0,58,58,58,0,5597,0
40139,0,0,0,0,0,14,0,14,0,1682,0
40083,25,0,0,0,0,25,25,25,0,2472,0
40111,37,0,0,0,0,81,37,81,0,9532,0
40063,15,0,0,0,0,25,25,25,0,1899,0
40075,24,1,0,0,0,25,38,25,0,2509,0
40057,0,0,0,0,0,10,0,10,0,910,0
40023,0,0,0,0,0,32,0,32,0,5078,0
40089,15,0,0,0,0,25,25,25,0,3849,0
40073,15,5,0,0,0,25,25,25,0,1760,0
40049,0,0,0,0,0,26,0,26,0,5142,0
40095,25,0,0,0,0,25,25,25,0,1540,0
40055,0,0,0,0,0,25,0,25,0,1346,0
40085,25,0,0,0,0,25,25,25,0,3073,0
40115,19,5,5,0,0,133,117,133,0,33071,0
40105,5,0,0,0,0,15,25,15,0,1661,0
40011,34,0,0,0,0,42,42,42,0,2421,0
40107,25,0,0,0,0,25,25,25,0,514,0
40103,23,0,0,0,0,23,26,23,0,690,0
40079,20,6,0,0,0,87,44,87,0,6942,0
40081,0,0,0,0,0,39,0,39,0,1567,0
40097,22,0,0,0,0,22,48,22,0,1238,0
40087,26,2,0,0,0,28,39,28,0,1485,0
40001,0,0,0,0,0,34,0,34,0,5277,0
40133,32,0,0,0,0,32,32,32,0,1921,0
40045,15,0,0,0,0,25,25,25,0,513,0
40061,0,0,0,0,0,20,0,20,0,2415,0
40099,15,0,0,0,0,15,25,15,0,5985,0
40043,18,0,0,0,0,18,18,18,0,1369,0
40021,0,0,0,0,0,148,0,148,0,25646,0
40069,12,0,0,0,0,12,25,12,0,1750,0
40035,35,0,0,0,0,270,55,270,0,73040,0
40145,61,0,6,0,0,100,100,100,0,12747,0
40067,0,0,0,0,0,25,0,25,0,395,0
40135,21,0,0,0,0,26,41,26,0,3065,0
48439,1915,195,365,309,42,5541,6138,5541,0,1369915,0
48029,2144,214,499,326,74,7584,8413,7584,0,1816619,0
48245,498,32,45,41,3,1035,1534,1035,0,212915,0
48453,1082,87,264,178,54,3122,3356,3122,0,824132,0
48027,507,48,90,43,16,2677,1091,2677,25,680681,7192
48441,230,26,44,30,3,785,944,785,387,168758,94487
48085,997,60,184,139,12,2112,2483,2112,0,526014,0
48329,128,12,24,0,2,412,647,412,0,90153,0
48121,549,0,86,34,0,1396,1634,1396,0,291886,0
48303,561,60,106,84,36,1331,1519,1331,0,321577,0
48037,364,27,44,15,0,672,864,672,0,126932,0
48249,47,0,8,0,0,74,135,74,0,8438,0
48423,613,19,78,12,0,1209,1348,1209,0,303623,0
48201,6037,616,1089,596,183,14675,16814,14675,2916,3584819,757831
48113,3126,389,553,437,64,8340,8315,8340,0,2100521,0
48043,18,0,2,0,0,25,25,25,0,3089,0
48485,256,7,10,0,0,908,564,908,0,252423,0
48375,381,35,82,50,17,997,1097,997,0,209856,0
48167,281,18,50,29,2,530,775,530,0,160841,0
48141,785,120,156,111,46,2346,2673,2346,0,553289,0
48181,289,10,42,12,0,556,661,556,0,138273,0
48139,140,0,18,0,0,187,189,187,0,28530,0
48339,470,0,84,31,0,1094,1132,1094,0,214010,0
48355,581,101,88,81,20,1239,2019,1239,496,308595,146870
48071,35,0,0,0,0,35,39,35,0,1526,0
48003,28,0,2,0,0,34,30,34,0,1586,0
48253,30,0,0,0,0,36,70,36,0,2144,0
48433,20,0,0,0,0,20,20,20,0,954,0
48213,100,0,10,0,0,127,127,127,0,15931,0
48451,195,23,29,10,0,525,658,525,293,108721,65950
48157,585,7,110,31,0,1274,1386,1274,171,265391,27472
48215,813,196,155,108,55,2187,2357,2187,0,452773,0
48469,304,29,39,21,0,565,691,565,245,94126,29687
48005,201,0,46,15,0,368,470,368,0,63360,0
48073,42,0,6,0,0,323,388,323,0,82554,0
48061,476,58,80,69,14,1136,1332,1136,0,240875,0
48399,37,0,0,0,0,37,50,37,0,1550,0
48277,76,14,16,0,0,196,154,196,0,32488,0
48209,128,0,34,13,0,324,372,324,0,57088,0
48321,47,0,6,0,0,75,75,75,0,9355,0
48041,286,22,40,25,0,606,619,606,0,104687,0
48025,32,0,8,0,0,49,69,49,0,5668,0
48183,78,8,24,21,0,360,280,360,0,83475,0
48015,10,0,0,0,0,10,30,10,0,631,0
48189,47,0,5,0,0,88,88,88,0,9608,0
48383,7,0,0,0,0,7,7,7,0,192,0
48227,42,0,7,0,0,411,146,411,0,111410,0
48491,371,11,56,18,0,875,932,875,50,201561,17310
48479,248,59,66,36,0,569,601,569,308,128046,69012
48147,23,0,2,0,0,25,25,25,0,4534,0
48397,53,0,6,0,0,69,69,69,0,11465,0
48091,38,0,8,6,0,150,208,150,0,36476,0
48233,8,0,3,0,0,17,25,17,0,2218,0
48307,25,0,0,0,0,25,25,25,0,670,0
48477,36,0,5,0,0,53,60,53,0,4420,0
48429,13,1,0,0,0,14,40,14,0,1132,0
48445,17,0,0,0,0,26,45,26,0,1532,0
48049,127,5,13,0,0,153,188,153,0,10117,0
48051,12,0,0,0,0,12,25,12,0,1784,0
48053,45,0,8,0,0,65,71,65,0,9899,0
48211,17,2,0,0,0,19,26,19,0,634,0
48127,25,6,0,0,0,35,48,35,0,2408,0
48365,23,0,0,0,0,23,42,23,0,2136,0
48075,29,0,0,0,0,35,39,35,0,2370,0
48197,31,0,0,0,0,31,45,31,0,1087,0
48251,167,0,19,0,0,309,517,309,0,58607,0
48035,23,0,0,0,0,25,25,25,0,2761,0
48135,276,38,20,79,0,620,627,620,0,105078,0
48083,25,0,0,0,0,25,25,25,0,2886,0
48335,17,0,0,0,0,17,25,17,0,3027,0
48089,44,0,0,0,0,53,65,53,0,4082,0
48231,80,0,16,6,0,293,307,293,0,63127,0
48349,35,0,9,0,0,49,162,49,0,7502,0
48103,10,0,0,0,0,10,25,10,0,674,0
48107,7,0,0,0,0,7,25,7,0,666,0
48123,15,0,4,0,0,24,49,24,0,3317,0
48111,19,0,0,0,0,21,21,21,0,1994,0
48331,0,0,0,0,0,6,0,6,0,88,0
48039,126,0,10,0,0,210,267,210,0,36408,0
48367,52,0,12,0,0,108,129,108,0,24088,0
48291,13,1,0,0,0,55,25,55,0,6199,0
48497,50,10,11,0,0,133,150,133,0,27136,0
48465,44,7,0,0,0,80,93,80,0,7245,0
48501,19,1,0,0,0,22,24,22,0,1432,0
48069,17,0,0,0,0,17,17,17,0,1071,0
48341,14,2,3,0,0,25,25,25,0,3831,0
48323,56,0,10,0,0,101,101,101,0,17378,0
48133,34,0,0,0,0,34,52,34,0,2405,0
48095,16,0,0,0,0,16,16,16,0,419,0
48239,17,0,0,0,0,17,25,17,0,1040,0
48413,14,0,0,0,0,14,14,14,0,346,0
48481,22,0,4,0,0,26,49,26,0,2636,0
48161,14,0,0,0,0,14,37,14,0,1514,0
48493,22,0,4,0,0,26,44,26,0,3342,0
48371,36,0,0,0,0,39,39,39,0,1914,0
48171,37,0,10,0,0,57,86,57,0,6915,0
48369,15,0,0,0,0,15,25,15,0,1047,0
48097,48,0,6,0,0,66,78,66,0,9282,0
48099,22,0,3,0,0,25,25,25,0,2731,0
48425,10,0,0,0,0,10,16,10,0,858,0
48055,25,0,0,0,0,59,58,59,0,13369,0
48177,30,0,0,0,0,33,33,33,0,1966,0
48503,35,1,0,0,0,42,50,42,0,5783,0
48467,52,0,0,0,0,52,52,52,0,80,0
48293,63,0,6,0,0,78,78,78,0,4110,0
48285,45,0,3,0,0,48,50,48,0,5545,0
48193,25,0,0,0,0,25,25,25,0,3068,0
48207,15,0,0,0,0,15,25,15,0,874,0
48401,27,0,0,0,0,41,96,41,0,3633,0
48077,21,0,0,0,0,25,25,25,0,543,0
48117,26,0,2,0,0,39,42,39,0,1639,0
48217,48,0,0,0,0,61,116,61,0,2834,0
48325,21,0,0,0,0,25,25,25,0,3129,0
48471,75,3,6,0,0,98,123,98,0,20970,0
48237,13,0,0,0,0,17,17,17,0,1128,0
48241,28,0,6,0,0,40,59,40,0,2855,0
48257,29,0,8,0,0,325,379,325,0,102516,0
48013,37,0,4,0,0,51,67,51,0,4720,0
48267,15,0,0,0,0,15,15,15,0,524,0
48495,14,0,0,0,0,19,19,19,0,479,0
48255,25,0,0,0,0,25,25,25,0,1544,0
48265,72,0,12,0,0,342,342,342,0,92070,0
48273,32,0,10,0,0,50,96,50,0,11418,0
48275,14,0,0,0,0,14,25,14,0,240,0
48149,38,0,0,0,0,38,65,38,0,4421,0
48115,20,0,0,0,0,22,23,22,0,1017,0
48281,25,0,0,0,0,35,25,35,0,2920,0
48219,22,0,0,0,0,26,48,26,0,1867,0
48279,34,4,0,0,0,41,75,41,0,1771,0
48373,49,2,8,0,0,66,66,66,0,6861,0
48299,10,0,0,0,0,10,27,10,0,474,0
48153,25,0,0,0,0,25,25,25,0,1215,0
48313,25,0,0,0,0,25,25,25,0,3523,0
48145,32,0,0,0,0,32,36,32,0,1231,0
48203,176,27,32,13,0,438,574,438,0,79280,0
48461,25,0,0,0,0,55,56,55,11,9851,643
48475,20,5,0,0,0,25,25,25,0,1341,0
48079,13,0,0,0,0,13,18,13,0,38,0
48363,30,0,8,0,0,54,74,54,0,4155,0
48449,29,4,8,0,0,73,174,73,0,16137,0
48017,25,0,0,0,0,25,25,25,0,896,0
48347,118,2,22,14,0,232,392,232,0,35115,0
48185,18,0,0,0,0,18,25,18,0,2540,0
48337,14,0,0,0,0,14,38,14,0,1614,0
48001,37,12,10,0,0,120,156,120,0,20705,0
48179,32,0,8,0,0,72,115,72,0,6069,0
48163,20,0,0,0,0,22,22,22,0,1674,0
48389,19,0,2,0,0,25,25,25,0,2966,0
48357,20,0,0,0,0,25,25,25,0,2260,0
48063,25,0,0,0,0,25,25,25,0,2488,0
48499,32,2,0,0,0,39,50,39,0,4995,0
48057,16,0,6,0,0,25,25,25,0,3161,0
48391,20,0,0,0,0,20,20,20,0,603,0
48427,30,4,0,0,0,47,48,47,0,3276,0
48151,14,0,0,0,0,14,14,14,0,583,0
48405,9,0,0,0,0,9,18,9,0,573,0
48187,54,0,9,0,0,90,153,90,0,14896,0
48165,20,0,0,0,0,25,25,25,0,3400,0
48023,30,2,2,0,0,40,49,40,0,1203,0
48483,23,0,0,0,0,28,40,28,0,1859,0
48021,5,0,0,0,0,5,8,5,0,612,0
48415,20,0,0,0,0,25,25,25,0,2360,0
48435,10,0,0,0,0,12,12,12,0,439,0
48195,14,0,0,0,0,14,14,14,0,904,0
48143,34,2,5,0,0,50,98,50,0,4600,0
48223,30,0,8,4,0,56,96,56,0,12224,0
48353,34,8,6,0,0,57,86,57,0,4098,0
48305,24,0,0,0,0,24,24,24,0,1897,0
48447,12,0,0,0,0,13,13,13,0,395,0
48437,20,0,0,0,0,20,20,20,0,1594,0
48463,15,0,6,0,0,25,25,25,0,4511,0
48109,14,0,0,0,0,14,14,14,0,877,0
48487,27,0,0,0,0,589,743,589,0,191969,0
48309,110,6,24,30,0,510,236,510,0,155131,0
48087,13,0,0,0,0,13,13,13,0,1040,0
48457,25,0,0,0,0,25,49,25,0,999,0
48093,23,0,0,0,0,23,25,23,0,2667,0
48221,53,0,12,0,0,73,73,73,0,10928,0
48403,25,0,0,0,0,25,25,25,0,1308,0
48317,18,0,0,0,0,18,18,18,0,2033,0
30013,127,16,20,23,1,522,543,522,285,137219,50322
30015,33,0,0,0,0,55,55,55,8,6128,506
30097,2,0,0,0,0,25,25,25,0,271,0
30029,110,6,22,5,6,231,231,231,0,46838,0
30023,19,1,3,0,0,327,87,327,25,89302,5094
30025,25,0,0,0,0,25,25,25,0,6102,0
30111,242,21,46,40,5,556,590,556,0,138633,0
30031,61,0,8,0,0,87,90,87,0,19383,0
30035,18,0,0,0,0,54,20,54,0,2193,0
30093,50,2,11,2,0,73,98,73,0,14616,0
30051,25,0,0,0,0,25,25,25,0,146,0
30099,3,0,0,0,0,25,25,25,0,8229,0
30095,10,0,0,0,0,10,10,10,0,950,0
30073,0,0,0,0,0,79,0,79,0,18889,0
30003,23,1,0,0,0,85,61,85,25,17429,2760
30085,40,0,1,0,0,135,135,135,28,28601,1462
30077,16,0,0,0,0,16,16,16,0,1615,0
30001,13,1,0,0,0,18,18,18,0,1699,0
30011,0,0,0,0,0,25,0,25,0,6016,0
30057,10,0,0,0,0,15,15,15,0,1565,0
30087,0,0,0,0,0,55,0,55,0,9414,0
30049,71,12,8,0,0,291,211,291,0,69858,0
30105,25,0,0,0,0,25,25,25,0,1560,0
30021,25,2,3,0,0,88,25,88,32,15648,1204
30081,18,0,5,0,0,25,48,25,0,5342,0
30005,0,0,0,0,0,6,0,6,0,593,0
30107,0,0,0,0,0,25,0,25,0,6349,0
30041,12,3,6,0,0,142,184,142,27,33429,3247
30033,0,0,0,0,0,32,0,32,0,10353,0
30027,22,1,0,0,0,25,25,25,0,1832,0
30053,19,0,2,0,0,25,25,25,0,2550,0
30067,20,1,2,0,0,25,25,25,0,4366,0
30071,8,0,0,0,0,8,8,8,0,422,0
30017,25,0,0,0,0,90,109,90,15,20720,5236
30063,166,10,32,25,4,318,404,318,0,70116,0
30039,3,0,0,0,0,25,25,25,0,68,0
30089,10,2,2,0,0,44,44,44,16,12929,4636
30091,0,0,0,0,0,97,0,97,0,14575,0
30047,40,2,0,0,0,122,122,122,25,21435,4112
30009,10,0,0,0,0,10,10,10,0,572,0
30065,6,0,0,0,0,25,25,25,0,7064,0
30019,5,0,0,0,0,25,25,25,0,7526,0
30083,14,2,1,0,0,81,118,81,25,20355,4451
30079,22,0,0,0,0,22,22,22,0,7295,0
30007,0,0,0,0,0,25,0,25,0,791,0
30055,30,0,0,0,0,30,30,30,0,6147,0
30101,15,2,1,0,0,21,21,21,0,770,0
30061,0,0,0,0,0,25,0,25,0,5559,0
30059,25,0,0,0,0,25,25,25,0,156,0
16013,19,0,0,0,0,25,25,25,0,2840,0
16005,48,6,20,16,2,262,205,262,0,57654,0
16019,118,10,61,0,0,302,289,302,0,49368,0
16055,142,11,13,14,0,396,299,396,0,81506,0
16001,533,55,77,110,13,1339,1247,1339,55,302121,14800
16077,0,0,0,0,0,10,0,10,0,1769,0
16023,0,0,0,0,0,43,0,43,0,7059,0
16011,5,0,0,0,0,228,8,228,0,60866,0
16021,20,0,0,0,0,48,48,48,20,10187,1124
16031,12,1,6,0,0,25,25,25,0,4441,0
16027,166,4,41,23,0,298,343,298,0,44509,0
16085,23,0,0,0,0,23,25,23,0,1622,0
16049,37,0,0,0,0,39,41,39,0,3567,0
16081,13,0,0,0,0,13,13,13,0,597,0
16045,6,2,0,0,0,12,16,12,0,720,0
16047,10,0,0,0,0,18,18,18,0,2305,0
16053,22,0,0,0,0,25,25,25,0,2235,0
16079,0,0,0,0,0,25,0,25,0,2712,0
16069,54,7,9,0,0,123,145,123,0,16023,0
16071,0,0,0,0,0,11,0,11,0,1797,0
16007,0,0,0,0,0,57,0,57,0,11699,0
16057,14,1,4,0,0,25,25,25,0,5091,0
16039,25,0,0,0,0,63,63,63,29,9372,3347
16035,0,0,0,0,0,78,55,78,0,19240,0
16041,18,0,0,0,0,20,20,20,0,3016,0
16065,23,2,4,8,0,49,69,49,0,6885,0
16067,25,0,1,0,0,72,71,72,29,16517,1982
16009,18,0,0,0,0,19,19,19,0,1655,0
16059,16,0,0,0,0,18,18,18,0,1172,0
16017,19,0,0,0,0,25,25,25,0,4513,0
16029,16,0,2,0,0,18,25,18,0,1169,0
16083,103,5,30,18,0,224,224,224,0,43570,0
16087,12,1,0,0,0,18,25,18,0,1108,0
56021,120,16,15,0,0,299,222,299,0,61897,0
56025,208,11,14,0,0,444,292,444,0,83141,0
56023,18,0,4,0,0,74,86,74,26,18114,2730
56019,9,1,3,0,0,59,69,59,15,18112,2622
56029,36,0,5,0,0,237,244,237,50,64459,6410
56009,21,0,2,0,0,25,25,25,0,2466,0
56041,26,2,6,0,0,145,145,145,0,27566,0
56005,16,0,11,0,0,215,250,215,55,61421,8806
56003,9,0,0,0,0,128,191,128,9,37256,763
56039,30,0,6,0,0,105,108,105,45,21936,4976
56001,0,0,0,0,0,99,0,99,0,7867,0
56027,0,0,0,0,0,24,0,24,0,323,0
56045,12,0,0,0,0,70,70,70,12,21731,2327
56007,0,0,0,0,0,25,0,25,0,2331,0
56037,62,0,6,0,0,74,115,74,0,4493,0
56013,66,0,6,0,0,93,159,93,0,8430,0
56033,0,0,0,0,0,233,0,233,0,56984,0
56011,16,0,0,0,0,16,16,16,0,150,0
56017,22,1,0,0,0,25,25,25,0,1299,0
56015,13,0,3,0,0,20,25,20,0,1795,0
56031,23,0,0,0,0,25,25,25,0,1550,0
56043,13,0,3,0,0,18,18,18,0,1905,0
8041,535,45,78,104,16,1344,1305,1344,0,308626,0
8003,26,0,6,0,0,44,66,44,0,7876,0
8031,918,81,193,116,4,2504,2471,2504,0,572366,0
8059,295,0,66,20,0,659,659,659,0,140038,0
8005,386,17,94,45,4,1103,1211,1103,0,282003,0
8067,48,0,11,0,0,94,82,94,0,15007,0
8069,266,31,47,32,0,627,567,627,0,135843,0
8105,17,0,0,0,0,17,17,17,0,2330,0
8097,0,0,0,0,0,25,0,25,0,2628,0
8013,292,18,65,44,0,744,759,744,0,153837,0
8035,312,12,58,37,0,580,509,580,0,116312,0
8117,18,0,8,0,0,34,35,34,0,3750,0
8123,143,5,16,13,0,316,378,316,0,62730,0
8119,0,0,0,0,0,15,0,15,0,2027,0
8007,11,0,0,0,0,11,11,11,0,1187,0
8001,494,195,80,225,64,1529,1528,1529,0,362846,0
8087,36,1,6,0,0,69,75,69,0,6996,0
8063,0,0,0,0,0,19,0,19,0,828,0
8043,17,0,4,0,0,25,25,25,0,5670,0
8017,0,0,0,0,0,11,0,11,0,468,0
8083,0,0,0,0,0,25,0,25,0,3298,0
8081,15,0,4,0,0,25,25,25,0,3328,0
8029,37,0,6,0,0,49,49,49,0,4936,0
8077,216,8,18,30,0,467,371,467,0,95972,0
8045,32,0,7,0,0,111,160,111,12,29822,2266
8051,22,0,0,0,0,24,24,24,0,1281,0
8095,40,0,0,0,0,40,40,40,0,8498,0
8115,9,1,0,0,0,67,67,67,15,18696,739
8021,0,3,6,0,0,17,25,17,0,1125,0
8089,0,0,0,0,0,106,0,106,0,24534,0
8099,21,0,0,0,0,25,25,25,0,4264,0
8065,8,0,0,0,0,8,25,8,0,374,0
8103,0,0,0,0,0,58,0,58,0,14713,0
8085,27,6,8,0,0,60,75,60,0,9068,0
8101,281,14,32,4,0,989,758,989,0,282170,0
8015,19,0,2,0,0,25,25,25,0,3810,0
8009,23,0,0,0,0,79,79,79,23,17578,659
8107,20,0,4,0,0,39,39,39,0,2947,0
8075,18,0,4,0,0,25,25,25,0,3096,0
8071,18,0,0,0,0,18,25,18,0,2619,0
8037,38,0,5,0,0,53,58,53,0,5297,0
8055,0,0,0,0,0,140,0,140,0,35303,0
8014,68,0,20,0,0,100,100,100,0,17651,0
8125,71,0,0,0,0,85,60,85,0,1702,0
8061,25,0,0,0,0,25,25,25,0,305,0
8073,10,0,0,0,0,45,50,45,15,10197,944
8049,0,0,0,0,0,10,0,10,0,424,0
35001,871,109,87,91,40,2081,2123,2081,0,562783,0
35005,18,0,2,0,0,216,26,216,0,39716,0
35035,32,0,10,0,0,113,100,113,0,20779,0
35009,50,8,7,0,0,80,100,80,0,10955,0
35013,91,8,15,9,9,620,199,620,0,147769,0
35041,0,0,0,0,0,22,0,22,0,2359,0
35015,65,0,12,0,0,144,99,144,99,14463,8256
35059,0,0,0,0,0,21,0,21,0,1201,0
35031,0,0,0,0,0,163,0,163,0,31168,0
35029,0,0,0,0,0,25,0,25,0,5867,0
35039,27,3,4,0,0,46,70,46,0,8398,0
35045,118,12,14,0,0,266,210,266,0,50876,0
35006,14,0,4,0,0,31,25,31,0,3598,0
35025,80,13,7,0,0,124,124,124,0,11172,0
35051,15,0,0,0,0,15,15,15,0,1095,0
35047,0,0,0,0,0,311,0,311,0,94321,0
35028,0,0,6,0,0,29,47,29,0,2335,0
35007,17,0,4,0,0,25,25,25,0,3182,0
35049,143,10,10,0,2,223,219,223,0,51888,0
35043,48,0,11,0,0,60,60,60,0,14514,0
35019,10,0,0,0,0,10,10,10,0,647,0
35017,24,2,6,0,0,47,68,47,0,6166,0
35053,10,0,0,0,0,24,24,24,0,1691,0
35055,15,0,0,0,0,25,25,25,0,4979,0
35037,10,0,0,0,0,10,25,10,0,850,0
35027,16,0,4,0,0,25,25,25,0,3606,0
4013,4217,302,643,401,104,10384,9029,10384,358,2560133,71295
4021,125,0,34,0,0,350,214,350,0,75779,0
4003,108,0,12,6,0,160,160,160,0,21692,0
4019,1547,80,210,124,36,3148,3338,3148,0,694336,0
4005,171,10,33,18,4,358,305,358,0,77265,0
4027,296,20,42,20,0,447,406,447,0,75213,0
4025,209,10,31,6,0,483,304,483,0,104438,0
4015,189,7,46,0,0,512,438,512,0,99493,0
4001,0,0,0,0,0,143,0,143,0,13821,0
4017,77,0,12,0,0,180,130,180,0,25025,0
4007,32,2,8,0,0,50,50,50,0,8865,0
4023,16,2,2,0,0,25,25,25,0,2513,0
4012,0,0,0,0,0,45,0,45,0,4473,0
